Time,Time Code,Country Name,Country Code,Current account balance (% of GDP) [BN.CAB.XOKA.GD.ZS],"Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]","Foreign direct investment, net outflows (% of GDP) [BM.KLT.DINV.WD.GD.ZS]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Travel services (% of service exports, BoP) [BX.GSR.TRVL.ZS]","Travel services (% of service imports, BoP) [BM.GSR.TRVL.ZS]","Transport services (% of service exports, BoP) [BX.GSR.TRAN.ZS]","Transport services (% of service imports, BoP) [BM.GSR.TRAN.ZS]",Trade in services (% of GDP) [BG.GSR.NFSV.GD.ZS]
1990,YR1990,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
1990,YR1990,Argentina,ARG,3.22031448392387,1.29887904052817,0.0246921335659172,0.0161581685623613,36.9174161896975,37.5320512820513,47.2608340147179,30.0320512820513,3.93766924813715
1990,YR1990,Australia,AUS,-4.98758923362716,2.7158702183335,0.203287234437252,0.760895211138912,40.921798686877,29.7916638203279,33.585195855591,33.5926252026927,7.87178192844598
1990,YR1990,Bangladesh,BGD,-1.25927364158709,0.0102498457488284,0.00158236156610063,2.46489398309466,4.83603112162768,11.1341095874671,9.77582276606933,56.2467142780581,3.45593914293969
1990,YR1990,Belgium,BEL,..,3.91889227083561,3.07523802968048,1.74504806529481,..,..,..,..,..
1990,YR1990,India,IND,-2.19193586906134,0.0737400205365026,0.00186928101406488,0.742646650962366,33.6953918457819,6.4562490533793,20.7447902970952,56.1315810985902,3.33804100683153
1990,YR1990,Indonesia,IDN,-2.81513051122,1.02976494269192,-0.0103635996062316,0.156396139512222,86.5353697749196,13.8044914134742,2.81350482315113,46.1476221928666,8.04969045778569
1990,YR1990,Ireland,IRL,..,1.26133865345752,0.738017103168361,0.579393346247381,..,..,..,..,..
1990,YR1990,Japan,JPN,..,0.0566884198465378,1.59373585096663,..,..,..,..,..,..
1990,YR1990,Malaysia,MYS,-1.97596593915066,5.29807441993266,0.293018092726799,0.420722033817905,43.6386280896723,26.4442197505897,31.0404292009963,46.154364678126,21.2233689673416
1990,YR1990,Maldives,MDV,4.58227775785015,2.60411859208412,0,0.790536023489411,87.7349159248269,39.5166592158203,9.76261127596439,51.726404922818,64.6970013144443
1990,YR1990,Pakistan,PAK,-4.15244201309876,0.612997661913938,0.00486943840835003,5.01436068130985,10.2565932074398,20.772861360258,50.5109668650753,60.1957580116921,8.75310428519107
1990,YR1990,United Kingdom,GBR,-3.55031184555805,3.78380567982468,2.55984960218268,0.192015501781238,27.6281030838792,37.6354521275514,24.0620927054017,30.4232523803642,9.6196086350861
1990,YR1990,United States,USA,-1.32399955459737,1.19450410722934,1.00517445159802,0.0196205223284898,34.0862978493169,32.3786861561995,25.388881374273,30.4750573638141,4.45285238793496
1998,YR1998,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
1998,YR1998,Argentina,ARG,-4.8443160454196,2.43876896154487,0.777886139156192,0.0229136648232595,62.4021412658893,45.6498823135867,24.1764974046204,30.0962027290345,4.72118070582919
1998,YR1998,Australia,AUS,-4.44875288739197,1.90095000193573,1.16761226669834,0.125498463227455,47.0373786870886,32.0094114821087,24.0841995899643,34.3317570276475,8.96018326325474
1998,YR1998,Bangladesh,BGD,-0.0703537046583936,0.380236166897956,0.00600617572182154,3.2125653790456,7.23030532137841,12.179656822769,12.7339150262805,68.2522554225896,3.92877381011118
1998,YR1998,Belgium,BEL,..,8.77679407696031,11.1575001955561,1.6262051495013,..,..,..,..,..
1998,YR1998,India,IND,-1.63832533358649,0.625286204187866,0.0112953313643807,2.24973791761798,25.2200635231966,11.7815211851047,15.1657042292926,48.7842277206729,6.22545415561255
1998,YR1998,Indonesia,IDN,4.29246398762731,-0.252290447660406,0.0460995834595427,1.00389177007795,94.9988836793927,17.384454482671,0.133958472873409,31.0636676356991,17.3577626640676
1998,YR1998,Ireland,IRL,..,9.82513843427325,4.32902683954125,0.303399862759129,..,..,..,..,..
1998,YR1998,Japan,JPN,2.79831344439407,0.0612933042415228,0.483244007697163,0.0135117034274042,5.97195193711872,25.5447530904243,33.9108552782247,23.5116993523241,4.28065037759896
1998,YR1998,Malaysia,MYS,13.2035212438437,2.99775085201457,1.19582916435711,0.262700428021064,20.6699707938757,13.5963039173817,19.7185591645279,31.1449314749388,34.1475247230069
1998,YR1998,Maldives,MDV,-4.04791854699075,2.13257608728799,0,0.453622725645156,91.4527933580874,42.6158804132073,6.71760997156321,46.6186581612493,79.6473708420247
1998,YR1998,Pakistan,PAK,-3.61461538001894,0.813610045502484,0.0803962495555814,1.88448808958283,6.40176600441501,16.5124884366327,52.6122148638705,64.477335800185,5.66150389370405
1998,YR1998,United Kingdom,GBR,-0.318861634089026,6.64074193589353,9.55283410132241,0.0841746534798497,21.0391336325408,37.8844698498093,16.9470355202334,25.8800915107664,12.1482160379377
1998,YR1998,United States,USA,-2.37273875749317,2.32984922894518,1.92831849988377,0.0268900903193909,32.3484303584545,32.3512807456441,17.4884974140588,28.1454094622418,4.89299233545411
1999,YR1999,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
1999,YR1999,Argentina,ARG,-4.21229506178187,8.46058217133806,0.610279589310215,0.0226789361004222,61.5328268005954,47.6677129080624,23.5416836584493,27.5424311095599,4.76483230820728
1999,YR1999,Australia,AUS,-5.59363165883695,0.567408043229212,0.0799084204172389,0.136483871333733,49.2677760848004,32.1637528632619,22.8898139653657,33.3191308876567,9.75393968880203
1999,YR1999,Bangladesh,BGD,-0.710651968609125,0.350304290993085,0.000116955984956324,3.52403766089633,6.41945129832198,14.9233976341214,12.1382396132497,66.0610261088217,4.27488018465311
1999,YR1999,Belgium,BEL,..,46.3484571485071,47.3596107375427,1.72970095198795,..,..,..,..,..
1999,YR1999,India,IND,-0.70354820631743,0.472644845877164,0.0172959733957345,2.42453919285622,20.7431156332652,11.6362506658317,12.7081930722171,40.4100340519323,6.92651740079469
1999,YR1999,Indonesia,IDN,4.13060184583257,-1.33257354110796,0.0514280750684985,0.792135211818957,94.64636202967,19.0108914710063,0.0869833066779555,26.6881644105123,12.1246308437362
1999,YR1999,Ireland,IRL,..,18.4143116868107,6.17724584403978,0.298486412401498,..,..,..,..,..
1999,YR1999,Japan,JPN,2.46175299896327,0.318821542368848,0.52333825156509,0.0122190696014255,5.61058229652793,28.153352474438,37.4557947391279,24.4868784666584,3.83009059700453
1999,YR1999,Malaysia,MYS,15.9240800095756,4.92146666489341,1.79709007726988,0.407961059169315,29.6674123268952,13.3910776154588,20.6100342075257,32.0298603421796,33.8966099666183
1999,YR1999,Maldives,MDV,-13.3953146587577,2.09121158653824,0,0.372828692656533,91.4626952965504,41.6906276810076,6.8691362020502,47.4882759182374,76.5239488464714
1999,YR1999,Pakistan,PAK,-1.46092369568391,0.84479500663461,0.0333471713145241,1.58160869663171,5.56390977443609,8.99755501222494,56.0902255639098,69.242053789731,5.35936681840566
1999,YR1999,United Kingdom,GBR,-2.11518369418468,7.69577208616152,14.3584167573294,0.322721017792987,17.3925981869896,40.1992162288548,14.5393025624955,18.3339137036287,14.536842119159
1999,YR1999,United States,USA,-2.97598180084223,3.24414224201686,2.56962429953542,0.0440860043066343,32.0668928081958,29.9192347377035,16.6552157037666,25.3599873947231,4.9292015272095
2000,YR2000,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
2000,YR2000,Argentina,ARG,-3.15992237703676,3.66579059535379,0.317035999467937,0.030380900529948,59.2625662981003,48.2041697943184,24.0993347400891,26.6087017264637,4.95398955911897
2000,YR2000,Australia,AUS,-3.72140115832283,3.57859921888914,0.983982741264129,0.124549288549643,46.9956702565009,33.0333775325401,21.2591193819431,33.944885924842,9.44061862665538
2000,YR2000,Bangladesh,BGD,-0.573042663299641,0.525362089236089,0.00374743857992115,3.68659677566545,6.18049261128857,17.5948856447266,11.1996059522344,61.465260918749,4.6159307148948
2000,YR2000,Belgium,BEL,..,37.4753122979087,36.4714779710626,1.69118708877619,..,..,..,..,..
2000,YR2000,India,IND,-0.982343805648837,0.76521264900652,0.108782767314956,2.75055619357081,20.7363730542912,14.0210431065589,13.6535825149931,45.6304093644096,7.65872044387686
2000,YR2000,Indonesia,IDN,4.84306452849134,-2.75743993350903,0,0.721241486168322,95.4080173199089,20.4424314517993,0.0767144561345298,25.9009419059007,12.6354965255041
2000,YR2000,Ireland,IRL,..,25.7260262388974,4.61911853844462,0.251386740507298,..,..,..,..,..
2000,YR2000,Japan,JPN,2.63045548903539,0.215124715468568,0.90628499878474,0.015566642799602,4.85810157902068,26.9522261206082,36.8327221830719,28.0995467446311,3.77833548855399
2000,YR2000,Malaysia,MYS,9.04991849068886,4.03842862393764,2.1602071823592,0.365038257468414,35.6781528223268,12.3899673476827,19.9473905093078,35.1680227277726,32.832287227028
2000,YR2000,Maldives,MDV,-8.24543127431548,3.57378188906309,0,0.351869961060622,92.0419401873225,42.1068007815782,5.79726398856023,48.8332590462092,73.3855851434882
2000,YR2000,Pakistan,PAK,-0.0854401858342493,0.309595026317044,0.0110569652256087,1.08056705613903,6.04477611940298,11.7370892018779,62.6865671641791,71.2206572769953,3.48796993935112
2000,YR2000,United Kingdom,GBR,-1.80978814155872,9.85451206947804,17.5347102476687,0.304669056393497,16.9524607933577,40.4122396372304,14.962831969909,19.3783598981547,14.9489251847361
2000,YR2000,United States,USA,-3.92088614748242,3.40578256861876,1.81807575313563,0.0428740834631706,32.5045382403372,29.0473410009551,16.5963700788194,26.4908635806073,5.06247812545605
2001,YR2001,Afghanistan,AFG,..,..,..,..,..,..,..,..,..
2001,YR2001,Argentina,ARG,-1.40694788500181,0.806164134759348,0.0598729562211523,0.0705628184933387,57.5711953937682,46.1412146450956,20.6918956871765,25.3770754370958,4.84780538283328
2001,YR2001,Australia,AUS,-2.1038782912626,2.82305214676613,3.52470928080219,0.128215784102062,51.4951614854594,32.8237618300785,21.9668640451857,33.7065407396855,9.31970793003159
2001,YR2001,Bangladesh,BGD,-0.991687231894648,0.145443904569924,0.038154302405805,3.89794627098135,6.32106623905187,10.7498893220001,9.56927391667682,67.0975432881821,4.24418629496555
2001,YR2001,Belgium,BEL,..,37.2564694834172,42.512240460582,1.66141614657148,..,..,..,..,..
2001,YR2001,India,IND,0.290494936396436,1.05637830509657,0.217149393387037,2.94021690587808,18.4464791253175,14.9555519552331,15.0089449028275,42.9395219740001,7.71173387814272
2001,YR2001,Indonesia,IDN,4.30104853135351,-1.85568619300523,0,0.651928886426835,95.9276086625363,21.4462809555318,0.0727212738832799,24.653256864849,13.3256485111565
2001,YR2001,Ireland,IRL,..,8.82598474895757,3.71779774821644,0.223142899842199,..,..,..,..,..
2001,YR2001,Japan,JPN,1.97087092323799,0.112602474486226,0.815148295676261,0.0285629435581755,5.10790737155023,23.8829804601013,37.062977191514,28.1417169849257,4.01856448040285
2001,YR2001,Malaysia,MYS,7.85355934414698,0.59702931825208,0.28759512052618,0.395656009007911,47.1022737534088,15.6931827158543,18.8600530963862,34.4339995260289,33.6565705841811
2001,YR2001,Maldives,MDV,-6.74959538197381,2.36095464157791,0,0.209546249707598,92.3987482661243,41.0507301640857,5.54052222775628,48.1351364284358,53.3162083340863
2001,YR2001,Pakistan,PAK,1.93318034244488,0.38910658649849,0.0267639451030707,1.50392783829178,6.20592383638928,11.3975576662144,57.6868829337094,70.239710538218,3.7356291068863
2001,YR2001,United Kingdom,GBR,-1.76623319868349,3.3998059098334,4.69212414389557,0.300370686395866,15.5035665452346,40.0734157849253,14.8239524958479,18.4759020747008,15.3025561112367
2001,YR2001,United States,USA,-3.72407498836611,1.63009964802286,1.38009798892094,0.0426481756766949,30.4218171832146,27.2588475846477,16.182978738386,25.4780713211252,4.78240747017076
2002,YR2002,Afghanistan,AFG,..,1.30694988186642,..,..,..,..,..,..,..
2002,YR2002,Argentina,ARG,8.97078467784247,2.19895819502207,-0.641746114274746,0.211442420500352,44.883632536109,47.8522322640066,23.0843225542366,19.6516533309211,8.47726212553586
2002,YR2002,Australia,AUS,-4.04312576822907,3.70306730541189,1.7621397821422,0.117669488459505,51.7531336072463,32.2580509081296,20.4717180981081,33.3848514406307,9.57381992000989
2002,YR2002,Bangladesh,BGD,1.35086830489484,0.0955793676464671,0.00482874627523965,5.22266923917607,6.38655030911707,8.00813744641245,10.5349677066519,71.4561048218521,4.21400074091718
2002,YR2002,Belgium,BEL,4.49803373016796,7.01242443993657,3.45219479750913,1.75500262016461,17.7611761069554,27.2690592612729,23.8419231010533,21.5685647122124,29.5948750591269
2002,YR2002,India,IND,1.3709411110344,1.01157180543153,0.244897684758422,3.05585096618264,15.9264447714537,14.2032894354594,14.6986450224519,42.8927827410247,7.8683995048705
2002,YR2002,Indonesia,IDN,3.99852690784087,0.0741516383181159,0,0.643419007825212,79.3208033278325,19.2974593020039,15.8774613225271,30.2138652566639,12.1167911397346
2002,YR2002,Ireland,IRL,..,22.8030331273107,8.57364186040326,0.245813001303713,..,..,..,..,..
2002,YR2002,Japan,JPN,2.60256520794998,0.276304070175934,0.738773360676762,0.026940198623711,5.30340697065623,23.9603260794215,36.4050146570543,26.9092683235006,4.23621301952738
2002,YR2002,Malaysia,MYS,7.12945542035369,3.16612432250471,1.87832876233322,0.431352798574161,47.7124713353324,15.9142616692639,19.134591638737,35.8208883584152,31.1032767677506
2002,YR2002,Maldives,MDV,-3.96704001433817,2.75560074067064,0,0.224316836230622,92.886890108328,41.2137217534322,4.75622797690347,46.7518348081509,52.8448553943188
2002,YR2002,Pakistan,PAK,3.93573326208505,0.843517300073237,0.0316574289373733,3.62937104656209,4.06708595387841,11.9270346117867,33.2075471698113,64.9204864359214,4.61892100270127
2002,YR2002,United Kingdom,GBR,-1.97304333212519,5.02654863681235,6.77045298918697,0.293161418503394,16.0919206936437,40.0708262410897,14.3415607914263,17.7405986607875,15.3939489054857
2002,YR2002,United States,USA,-4.17333961025019,1.01613919132561,1.63769009193116,0.0418149214745672,27.6419066927261,25.2772197927865,15.9519404010984,23.7276157598756,4.77200667746232
2003,YR2003,Afghanistan,AFG,..,1.27849324104935,0.022119260264036,..,..,..,..,..,..
2003,YR2003,Argentina,ARG,6.37990680177011,1.29481086883944,0.606472572254758,0.214300874545602,45.7286443619018,44.9209435612694,21.8218218218218,20.6213966667323,7.81891734473324
2003,YR2003,Australia,AUS,-6.26582917008026,1.92099536209977,3.97611266757698,0.139302481493353,53.5229210401814,32.9441413467065,19.1973248639626,33.4376251431177,9.80195913136456
2003,YR2003,Bangladesh,BGD,0.218816448007947,0.445960783298092,0.00461746540028622,5.30538820275249,5.11040105238307,9.60425074974011,6.65188725919178,70.1175660351145,4.70573002956055
2003,YR2003,Belgium,BEL,3.39723910068487,10.8648744877518,12.2817329434309,1.81655249139261,17.7217198973315,27.4923003396079,23.1414119011846,21.6346414952943,28.5217635628516
2003,YR2003,India,IND,1.44356106281762,0.605889254714578,0.203693878689903,3.45551681338007,18.6707681046592,14.4093885062382,14.6687894536816,38.6583820561539,8.02693935733041
2003,YR2003,Indonesia,IDN,3.45304287667862,-0.254256320381005,0,0.634107308351031,76.2726662386729,17.7144317117897,16.1688715665855,27.721039339042,9.66608337047399
2003,YR2003,Ireland,IRL,..,13.8344483619933,3.37002638572807,0.204731348387573,..,..,..,..,..
2003,YR2003,Japan,JPN,3.08393890811208,0.194079344432153,0.762564558891062,0.0179473405667154,11.3684188088021,25.5201497839109,34.035852696528,27.871912504046,4.23286063064564
2003,YR2003,Malaysia,MYS,12.1423505560344,2.92094209456765,1.91943529726413,0.518185443526144,43.2594490414462,16.2353930096592,20.2844503436979,35.7052258689142,28.2861911937131
2003,YR2003,Maldives,MDV,-2.97459860405959,3.02003608691611,0,0.191251007531669,92.97221347633,38.4603438161626,4.66338402074714,48.9273751174738,52.4839124995736
2003,YR2003,Pakistan,PAK,3.17962013910419,0.475207711805665,0.0169081395586285,3.52757185317913,4.15107179312691,28.6200495049505,28.4790745151412,49.1955445544554,5.49158574822614
2003,YR2003,United Kingdom,GBR,-1.82808406238088,1.7528640877232,3.99532530876201,0.276893445027936,14.986347819616,39.2715334342498,13.9166743915008,16.683475090379,15.831069054143
2003,YR2003,United States,USA,-4.55898086099347,1.02218472001084,1.70400198684163,0.0407805493475197,25.8555426805716,24.270236425169,15.6847532201454,24.2068304126939,4.80146452128331
2004,YR2004,Afghanistan,AFG,..,3.577104200584,-0.0133973940096779,..,..,..,..,..,..
2004,YR2004,Argentina,ARG,1.95058324319273,2.5050175164097,0.410542023782955,0.189350126740114,43.2386885816831,39.9854741775099,22.8035484526309,24.9689061410755,7.09409499310412
2004,YR2004,Australia,AUS,-6.71703905379547,6.98071685334312,1.59194479079586,0.134176476084307,54.7700509506664,37.6346802771311,18.7722419113485,34.0873468661369,9.1298137681683
2004,YR2004,Bangladesh,BGD,-0.428022753319864,0.689472335587341,0.00624929154575158,5.50437314918371,5.87098754069738,8.23865796783014,7.04443387445185,72.7183713806531,4.74690241203543
2004,YR2004,Belgium,BEL,3.09695508992497,12.0521106747569,9.41114900942278,1.77742921075937,17.0216374090645,27.638022161989,25.9600315193233,23.212195820486,28.3480060045653
2004,YR2004,India,IND,0.110018663963655,0.765601404561568,0.259051931304977,2.64406914981621,16.1943138117119,13.5882012328739,12.9132062698088,38.155079895871,10.3700226384848
2004,YR2004,Indonesia,IDN,0.60856132991737,0.738243979887563,1.32691226525771,0.726653829373429,37.6908350707697,16.8149932660134,17.9023215227526,26.2439632779067,13.0766806795259
2004,YR2004,Ireland,IRL,..,-5.45737370564051,9.29599697582593,0.212946193394332,..,..,..,..,..
2004,YR2004,Japan,JPN,3.71938350458585,0.153847735604894,0.830017786881675,0.0158094496467218,11.5167877602047,27.9483366986291,32.8628905927058,28.5013876077067,4.79603973794478
2004,YR2004,Malaysia,MYS,12.0877738119346,3.50787262049413,1.45343931416228,0.642783009315513,47.3846227281441,16.4908261610684,18.4646503402796,40.5507267001373,29.3226382138517
2004,YR2004,Maldives,MDV,-9.97084720945372,4.31467444592076,0,0.236389174435674,92.7657392546206,35.2584897990716,4.59336879748957,50.8540080473397,54.2118880842514
2004,YR2004,Pakistan,PAK,-0.617928012719509,0.845585701616171,0.0423549188644951,2.98375276643631,6.51854873070382,23.6390753169277,34.231484954534,38.9261744966443,6.1339074203615
2004,YR2004,United Kingdom,GBR,-2.29213993851292,3.59523929838674,5.31234165080503,0.245229660511519,14.9802335007016,38.0616246879144,13.9314163687598,16.3796361505129,16.4691761077888
2004,YR2004,United States,USA,-5.20485343641858,1.74869134454691,3.06129234381941,0.0387486710186017,24.8588685685427,24.2019235732351,15.7948202950626,24.7600695101598,5.19875547277074
2005,YR2005,Afghanistan,AFG,..,4.36867313365341,0.0241808476032477,0,..,..,..,..,..
2005,YR2005,Argentina,ARG,2.65363142179073,2.64935441452167,0.659695664726798,0.217417890692876,42.2588207604141,37.2114303397809,20.1981709677519,26.5233983691904,7.02181442228367
2005,YR2005,Australia,AUS,-6.23018337430443,-3.60692792508377,-4.70227513443665,0.135175703019256,54.9052440133956,37.8338441495603,18.4577022716904,34.5258641394466,8.84904520282438
2005,YR2005,Bangladesh,BGD,-0.250193220827654,1.17120896046669,0.00279353910558332,6.21301842032865,4.67682579769504,5.7629883790805,7.86130307548514,65.4240975246575,5.56058913860917
2005,YR2005,Belgium,BEL,1.99655304871952,8.72717720186463,8.43585987028478,1.78481779747509,17.1905301511286,28.4770041256314,25.5947773182919,24.0565764045622,28.4467236919549
2005,YR2005,India,IND,-1.25350731467589,0.886100720127634,0.321893491360932,2.69692660117839,14.3599178541318,13.1166208724564,12.5281183407252,44.2827644162681,12.109646662667
2005,YR2005,Indonesia,IDN,0.0970882462390686,2.91611483313067,1.07217084848954,1.89584318278586,34.7914472205281,16.1476386976808,21.8659915334835,33.5667288714344,12.3112447304556
2005,YR2005,Ireland,IRL,-3.37203846174545,22.1832694953893,43.3464712072139,0.241809292855696,8.70024539539597,8.50451531173866,4.81300549509143,3.45280057397632,59.6395411056782
2005,YR2005,Japan,JPN,3.52114065640567,0.113001254131506,1.06934422431377,0.0187309824125514,12.1911319651144,27.0225233431537,35.064547960985,29.0450588072869,4.9875856241013
2005,YR2005,Malaysia,MYS,13.9199700905602,2.73438734940078,2.04209134253747,0.778191510217667,44.7905629417667,16.9031314465063,20.5348567248732,38.2396800018262,29.0560412879003
2005,YR2005,Maldives,MDV,-23.4672692840522,4.55499674860077,0,0.194028097641342,88.7766954377362,32.82437767282,6.82344828229543,44.3679832836198,46.0690549200819
2005,YR2005,Pakistan,PAK,-2.48346235681318,1.51575083116461,0.0309899079520251,2.94748457854817,4.96724890829694,16.8598524762908,29.3668122270742,34.5758693361433,7.75160897573321
2005,YR2005,United Kingdom,GBR,-1.98153178021805,9.93454640049509,6.28781458834565,0.237701070327831,14.531505246787,37.7058647410526,13.0169391326831,16.468069501625,16.9995891166124
2005,YR2005,United States,USA,-5.74598170416952,1.09166213272067,0.403329983855397,0.0367737307255354,24.6830827762953,23.7366361114848,15.4236571639938,25.2371709873103,5.29719647484796
2006,YR2006,Afghanistan,AFG,..,3.41377294845747,..,0,..,..,..,..,..
2006,YR2006,Argentina,ARG,2.79449564264943,2.38106854489628,1.04865387216475,0.232474118424109,42.3621065659479,35.8265488485513,18.2047692380465,26.2469595628109,7.13157161999355
2006,YR2006,Australia,AUS,-6.18466297881987,4.08209296205439,3.21779360454035,0.135598299847293,54.9610782604736,41.7091035684135,16.426634360616,31.271424190361,9.58141117406
2006,YR2006,Bangladesh,BGD,1.66538337953829,0.635657187878018,0.00500538218041605,7.55720506353742,4.8578475939673,5.5016730488379,5.56911266481935,63.3744730687025,5.83675208693081
2006,YR2006,Belgium,BEL,1.85028932301471,14.4078713936676,12.2791987723086,1.7804555291479,17.0309159673085,28.6977232875764,27.0259491072897,24.7925898783003,28.1338626325321
2006,YR2006,India,IND,-0.988988302945319,2.13016842532993,1.4928673975065,3.01338413108156,12.4336229869764,11.697958427102,12.4590654993979,42.9966764394684,13.6083666090804
2006,YR2006,Indonesia,IDN,2.97870868013903,1.34794264068931,0.747661385555764,1.56961610211313,48.6166752263856,18.6933147321498,22.9755567803901,37.9428473260453,8.42361923860686
2006,YR2006,Ireland,IRL,-3.3862109692366,9.50555829114522,18.4780413300957,0.23229676116908,8.25176143420629,8.54728705661808,4.51543484218136,3.17223122967334,62.6309296665161
2006,YR2006,Japan,JPN,3.79586172862875,-0.0520879011005219,1.26372738030238,0.0255774585995197,7.7461850919188,19.0058753087818,34.4299801731087,30.2921595463497,5.44917254555697
2006,YR2006,Malaysia,MYS,16.1037222225662,4.72716484834358,4.69450223644798,0.839300079361867,49.4619715527146,17.9990103956197,19.6993883914617,40.3054658328652,27.4948105285338
2006,YR2006,Maldives,MDV,-19.1705839312749,4.0519805138003,0,0.177755161572692,92.856946761717,33.8860043040957,4.70968769879616,49.9452751052438,49.7099629205641
